12.000000,1.000000,0.250000,0.416667,0.166667,0.166667.1,0.000000,1.000000.1
323.0,1.0,0.294118,0.482972,0.040248,0.188854,0.0,1.0
332.0,1.0,0.292169,0.475904,0.042169,0.192771,0.0,1.0
361.0,2.0,0.290859,0.479224,0.041551,0.193906,0.0,1.0
355.0,2.0,0.284507,0.476056,0.042254,0.191549,0.0,1.0
353.0,2.0,0.280453,0.490085,0.042493,0.1983,0.0,1.0
439.0,2.0,0.296128,0.469248,0.038724,0.202733,0.0,1.0
413.0,1.0,0.305085,0.457627,0.03632,0.20339,0.0,1.0
422.0,1.0,0.300948,0.452607,0.037915,0.206161,0.0,1.0
451.0,2.0,0.305987,0.456763,0.037694,0.206208,0.0,1.0
445.0,2.0,0.296629,0.453933,0.038202,0.204494,0.0,1.0
443.0,2.0,0.293454,0.465011,0.038375,0.209932,0.0,1.0
246.0,3.0,0.357724,0.406504,0.036585,0.154472,0.0,1.0
119.0,0.0,0.210084,0.504202,0.016807,0.159664,0.0,1.0
313.0,0.0,0.268371,0.469649,0.028754,0.214058,0.0,1.0
293.0,0.0,0.307167,0.467577,0.030717,0.187713,0.0,1.0
52.0,1.0,0.269231,0.307692,0.019231,0.192308,0.0,1.0
49.0,1.0,0.285714,0.285714,0.020408,0.183673,0.0,1.0
55.0,1.0,0.254545,0.327273,0.018182,0.2,0.0,1.0
52.0,1.0,0.269231,0.307692,0.019231,0.192308,0.0,1.0
55.0,1.0,0.254545,0.327273,0.018182,0.2,0.0,1.0
61.0,1.0,0.245902,0.360656,0.032787,0.213115,0.0,1.0
58.0,1.0,0.258621,0.344828,0.034483,0.206897,0.0,1.0
64.0,1.0,0.234375,0.375,0.03125,0.21875,0.0,1.0
61.0,1.0,0.245902,0.360656,0.032787,0.213115,0.0,1.0
64.0,1.0,0.234375,0.375,0.03125,0.21875,0.0,1.0
150.0,0.0,0.373333,0.353333,0.02,0.18,0.0,1.0
147.0,0.0,0.380952,0.346939,0.020408,0.176871,0.0,1.0
153.0,0.0,0.366013,0.359477,0.019608,0.183007,0.0,1.0
150.0,0.0,0.373333,0.353333,0.02,0.18,0.0,1.0
153.0,0.0,0.366013,0.359477,0.019608,0.183007,0.0,1.0
67.0,3.0,0.179104,0.477612,0.059701,0.179104,0.0,1.0
41.0,2.0,0.195122,0.365854,0.04878,0.170732,0.0,1.0
50.0,2.0,0.2,0.34,0.06,0.2,0.0,1.0
79.0,3.0,0.202532,0.405063,0.050633,0.202532,0.0,1.0
73.0,3.0,0.219178,0.383562,0.054795,0.191781,0.0,1.0
71.0,3.0,0.169014,0.450704,0.056338,0.225352,0.0,1.0
106.0,3.0,0.235849,0.481132,0.066038,0.169811,0.0,1.0
80.0,2.0,0.2625,0.425,0.0625,0.1625,0.0,1.0
89.0,2.0,0.247191,0.404494,0.067416,0.179775,0.0,1.0
118.0,3.0,0.262712,0.432203,0.059322,0.186441,0.0,1.0
112.0,3.0,0.241071,0.419643,0.0625,0.178571,0.0,1.0
110.0,3.0,0.227273,0.463636,0.063636,0.2,0.0,1.0
82.0,2.0,0.219512,0.463415,0.060976,0.182927,0.0,1.0
56.0,1.0,0.25,0.375,0.053571,0.178571,0.0,1.0
65.0,1.0,0.215385,0.353846,0.061538,0.2,0.0,1.0
94.0,2.0,0.234043,0.404255,0.053191,0.202128,0.0,1.0
88.0,2.0,0.25,0.386364,0.056818,0.193182,0.0,1.0
86.0,2.0,0.209302,0.44186,0.05814,0.22093,0.0,1.0
161.0,2.0,0.304348,0.434783,0.024845,0.173913,0.0,1.0
135.0,1.0,0.333333,0.392593,0.014815,0.17037,0.0,1.0
144.0,1.0,0.326389,0.381944,0.020833,0.180556,0.0,1.0
173.0,2.0,0.294798,0.404624,0.023121,0.184971,0.0,1.0
167.0,2.0,0.317365,0.39521,0.023952,0.179641,0.0,1.0
165.0,2.0,0.29697,0.424242,0.024242,0.193939,0.0,1.0
49.0,2.0,0.163265,0.346939,0.081633,0.204082,0.0,1.0
62.0,1.0,0.322581,0.290323,0.080645,0.177419,0.0,1.0
69.0,1.0,0.376812,0.275362,0.072464,0.173913,0.0,1.0
76.0,1.0,0.407895,0.263158,0.065789,0.171053,0.0,1.0
83.0,1.0,0.39759,0.253012,0.060241,0.168675,0.0,1.0
90.0,1.0,0.455556,0.244444,0.055556,0.166667,0.0,1.0
97.0,1.0,0.453608,0.237113,0.051546,0.164948,0.0,1.0
104.0,1.0,0.480769,0.230769,0.048077,0.163462,0.0,1.0
111.0,1.0,0.504505,0.225225,0.045045,0.162162,0.0,1.0
118.0,1.0,0.491525,0.220339,0.042373,0.161017,0.0,1.0
125.0,1.0,0.52,0.216,0.04,0.16,0.0,1.0
46.0,2.0,0.152174,0.326087,0.086957,0.195652,0.0,1.0
59.0,1.0,0.355932,0.271186,0.084746,0.169492,0.0,1.0
66.0,1.0,0.348485,0.257576,0.075758,0.166667,0.0,1.0
73.0,1.0,0.410959,0.246575,0.068493,0.164384,0.0,1.0
80.0,1.0,0.4375,0.2375,0.0625,0.1625,0.0,1.0
87.0,1.0,0.436782,0.229885,0.057471,0.16092,0.0,1.0
94.0,1.0,0.468085,0.223404,0.053191,0.159574,0.0,1.0
101.0,1.0,0.49505,0.217822,0.049505,0.158416,0.0,1.0
108.0,1.0,0.518519,0.212963,0.046296,0.157407,0.0,1.0
115.0,1.0,0.521739,0.208696,0.043478,0.156522,0.0,1.0
122.0,1.0,0.54918,0.204918,0.040984,0.155738,0.0,1.0
46.0,2.0,0.217391,0.326087,0.086957,0.195652,0.0,1.0
59.0,1.0,0.322034,0.271186,0.084746,0.169492,0.0,1.0
66.0,1.0,0.393939,0.257576,0.075758,0.166667,0.0,1.0
73.0,1.0,0.39726,0.246575,0.068493,0.164384,0.0,1.0
80.0,1.0,0.425,0.2375,0.0625,0.1625,0.0,1.0
87.0,1.0,0.471264,0.229885,0.057471,0.16092,0.0,1.0
94.0,1.0,0.489362,0.223404,0.053191,0.159574,0.0,1.0
101.0,1.0,0.49505,0.217822,0.049505,0.158416,0.0,1.0
108.0,1.0,0.490741,0.212963,0.046296,0.157407,0.0,1.0
115.0,1.0,0.521739,0.208696,0.043478,0.156522,0.0,1.0
122.0,1.0,0.532787,0.204918,0.040984,0.155738,0.0,1.0
52.0,2.0,0.173077,0.365385,0.076923,0.211538,0.0,1.0
65.0,1.0,0.307692,0.307692,0.076923,0.184615,0.0,1.0
72.0,1.0,0.333333,0.291667,0.069444,0.180556,0.0,1.0
79.0,1.0,0.379747,0.278481,0.063291,0.177215,0.0,1.0
86.0,1.0,0.418605,0.267442,0.05814,0.174419,0.0,1.0
93.0,1.0,0.419355,0.258065,0.053763,0.172043,0.0,1.0
100.0,1.0,0.44,0.25,0.05,0.17,0.0,1.0
107.0,1.0,0.476636,0.242991,0.046729,0.168224,0.0,1.0
114.0,1.0,0.491228,0.236842,0.04386,0.166667,0.0,1.0
121.0,1.0,0.487603,0.231405,0.041322,0.165289,0.0,1.0
128.0,1.0,0.515625,0.226562,0.039062,0.164062,0.0,1.0
49.0,2.0,0.204082,0.346939,0.081633,0.204082,0.0,1.0
62.0,1.0,0.354839,0.290323,0.080645,0.177419,0.0,1.0
69.0,1.0,0.376812,0.275362,0.072464,0.173913,0.0,1.0
76.0,1.0,0.394737,0.263158,0.065789,0.171053,0.0,1.0
83.0,1.0,0.421687,0.253012,0.060241,0.168675,0.0,1.0
90.0,1.0,0.433333,0.244444,0.055556,0.166667,0.0,1.0
97.0,1.0,0.463918,0.237113,0.051546,0.164948,0.0,1.0
104.0,1.0,0.471154,0.230769,0.048077,0.163462,0.0,1.0
111.0,1.0,0.486486,0.225225,0.045045,0.162162,0.0,1.0
118.0,1.0,0.5,0.220339,0.042373,0.161017,0.0,1.0
125.0,1.0,0.528,0.216,0.04,0.16,0.0,1.0
52.0,2.0,0.173077,0.365385,0.076923,0.211538,0.0,1.0
65.0,1.0,0.338462,0.307692,0.076923,0.184615,0.0,1.0
72.0,1.0,0.347222,0.291667,0.069444,0.180556,0.0,1.0
79.0,1.0,0.379747,0.278481,0.063291,0.177215,0.0,1.0
86.0,1.0,0.406977,0.267442,0.05814,0.174419,0.0,1.0
93.0,1.0,0.451613,0.258065,0.053763,0.172043,0.0,1.0
100.0,1.0,0.45,0.25,0.05,0.17,0.0,1.0
107.0,1.0,0.46729,0.242991,0.046729,0.168224,0.0,1.0
114.0,1.0,0.482456,0.236842,0.04386,0.166667,0.0,1.0
121.0,1.0,0.495868,0.231405,0.041322,0.165289,0.0,1.0
128.0,1.0,0.5,0.226562,0.039062,0.164062,0.0,1.0
65.0,2.0,0.184615,0.523077,0.061538,0.2,0.0,1.0
65.0,2.0,0.184615,0.523077,0.061538,0.2,0.0,1.0
59.0,2.0,0.169492,0.508475,0.067797,0.186441,0.0,1.0
59.0,2.0,0.169492,0.508475,0.067797,0.186441,0.0,1.0
57.0,2.0,0.140351,0.596491,0.070175,0.22807,0.0,1.0
57.0,2.0,0.140351,0.596491,0.070175,0.22807,0.0,1.0
147.0,1.0,0.414966,0.408163,0.07483,0.14966,0.0,1.0
147.0,1.0,0.414966,0.408163,0.07483,0.14966,0.0,1.0
271.0,5.0,0.350554,0.446494,0.04797,0.158672,0.0,1.0
245.0,4.0,0.371429,0.42449,0.044898,0.155102,0.0,1.0
254.0,4.0,0.362205,0.417323,0.047244,0.161417,0.0,1.0
283.0,5.0,0.342756,0.427562,0.045936,0.166078,0.0,1.0
277.0,5.0,0.357401,0.422383,0.046931,0.162455,0.0,1.0
275.0,5.0,0.345455,0.44,0.047273,0.170909,0.0,1.0
355.0,2.0,0.278873,0.495775,0.039437,0.208451,0.0,1.0
329.0,1.0,0.288754,0.483283,0.036474,0.209726,0.0,1.0
338.0,1.0,0.286982,0.476331,0.038462,0.213018,0.0,1.0
367.0,2.0,0.291553,0.479564,0.038147,0.212534,0.0,1.0
361.0,2.0,0.290859,0.476454,0.038781,0.210526,0.0,1.0
359.0,2.0,0.275766,0.490251,0.038997,0.21727,0.0,1.0
336.0,2.0,0.294643,0.508929,0.044643,0.190476,0.0,1.0
310.0,1.0,0.306452,0.496774,0.041935,0.190323,0.0,1.0
319.0,1.0,0.310345,0.489028,0.043887,0.194357,0.0,1.0
348.0,2.0,0.295977,0.491379,0.043103,0.195402,0.0,1.0
342.0,2.0,0.295322,0.488304,0.04386,0.192982,0.0,1.0
340.0,2.0,0.291176,0.502941,0.044118,0.2,0.0,1.0
426.0,2.0,0.305164,0.478873,0.039906,0.204225,0.0,1.0
400.0,1.0,0.315,0.4675,0.0375,0.205,0.0,1.0
409.0,1.0,0.310513,0.462103,0.03912,0.207824,0.0,1.0
438.0,2.0,0.305936,0.465753,0.038813,0.207763,0.0,1.0
432.0,2.0,0.310185,0.462963,0.039352,0.206019,0.0,1.0
430.0,2.0,0.302326,0.474419,0.039535,0.211628,0.0,1.0
232.0,3.0,0.37931,0.413793,0.038793,0.155172,0.0,1.0
105.0,0.0,0.238095,0.533333,0.019048,0.161905,0.0,1.0
299.0,0.0,0.280936,0.481605,0.0301,0.217391,0.0,1.0
279.0,0.0,0.322581,0.480287,0.032258,0.189964,0.0,1.0
39.0,1.0,0.358974,0.358974,0.025641,0.205128,0.0,1.0
36.0,1.0,0.388889,0.333333,0.027778,0.194444,0.0,1.0
42.0,1.0,0.333333,0.380952,0.02381,0.214286,0.0,1.0
39.0,1.0,0.358974,0.358974,0.025641,0.205128,0.0,1.0
42.0,1.0,0.333333,0.380952,0.02381,0.214286,0.0,1.0
48.0,1.0,0.3125,0.416667,0.041667,0.229167,0.0,1.0
45.0,1.0,0.333333,0.4,0.044444,0.222222,0.0,1.0
51.0,1.0,0.294118,0.431373,0.039216,0.235294,0.0,1.0
48.0,1.0,0.3125,0.416667,0.041667,0.229167,0.0,1.0
51.0,1.0,0.294118,0.431373,0.039216,0.235294,0.0,1.0
137.0,0.0,0.408759,0.372263,0.021898,0.182482,0.0,1.0
134.0,0.0,0.41791,0.365672,0.022388,0.179104,0.0,1.0
140.0,0.0,0.4,0.378571,0.021429,0.185714,0.0,1.0
137.0,0.0,0.408759,0.372263,0.021898,0.182482,0.0,1.0
140.0,0.0,0.4,0.378571,0.021429,0.185714,0.0,1.0
54.0,3.0,0.222222,0.555556,0.074074,0.185185,0.0,1.0
28.0,2.0,0.285714,0.464286,0.071429,0.178571,0.0,1.0
37.0,2.0,0.216216,0.405405,0.081081,0.216216,0.0,1.0
66.0,3.0,0.272727,0.454545,0.060606,0.212121,0.0,1.0
60.0,3.0,0.2,0.433333,0.066667,0.2,0.0,1.0
58.0,3.0,0.206897,0.517241,0.068966,0.241379,0.0,1.0
93.0,3.0,0.268817,0.526882,0.075269,0.172043,0.0,1.0
67.0,2.0,0.313433,0.477612,0.074627,0.164179,0.0,1.0
76.0,2.0,0.315789,0.447368,0.078947,0.184211,0.0,1.0
105.0,3.0,0.295238,0.466667,0.066667,0.190476,0.0,1.0
99.0,3.0,0.333333,0.454545,0.070707,0.181818,0.0,1.0
97.0,3.0,0.257732,0.505155,0.072165,0.206186,0.0,1.0
69.0,2.0,0.26087,0.521739,0.072464,0.188406,0.0,1.0
43.0,1.0,0.325581,0.44186,0.069767,0.186047,0.0,1.0
52.0,1.0,0.288462,0.403846,0.076923,0.211538,0.0,1.0
81.0,2.0,0.271605,0.444444,0.061728,0.209877,0.0,1.0
75.0,2.0,0.266667,0.426667,0.066667,0.2,0.0,1.0
73.0,2.0,0.246575,0.493151,0.068493,0.232877,0.0,1.0
148.0,2.0,0.331081,0.459459,0.027027,0.175676,0.0,1.0
122.0,1.0,0.368852,0.418033,0.016393,0.172131,0.0,1.0
131.0,1.0,0.351145,0.40458,0.022901,0.183206,0.0,1.0
160.0,2.0,0.33125,0.425,0.025,0.1875,0.0,1.0
154.0,2.0,0.331169,0.415584,0.025974,0.181818,0.0,1.0
152.0,2.0,0.322368,0.447368,0.026316,0.197368,0.0,1.0
36.0,2.0,0.222222,0.416667,0.111111,0.222222,0.0,1.0
39.0,2.0,0.205128,0.461538,0.102564,0.205128,0.0,1.0
49.0,1.0,0.428571,0.326531,0.102041,0.183673,0.0,1.0
56.0,1.0,0.482143,0.303571,0.089286,0.178571,0.0,1.0
63.0,1.0,0.47619,0.285714,0.079365,0.174603,0.0,1.0
70.0,1.0,0.485714,0.271429,0.071429,0.171429,0.0,1.0
77.0,1.0,0.506494,0.25974,0.064935,0.168831,0.0,1.0
84.0,1.0,0.535714,0.25,0.059524,0.166667,0.0,1.0
91.0,1.0,0.549451,0.241758,0.054945,0.164835,0.0,1.0
98.0,1.0,0.55102,0.234694,0.05102,0.163265,0.0,1.0
105.0,1.0,0.580952,0.228571,0.047619,0.161905,0.0,1.0
112.0,1.0,0.580357,0.223214,0.044643,0.160714,0.0,1.0
33.0,2.0,0.272727,0.393939,0.121212,0.212121,0.0,1.0
36.0,2.0,0.25,0.444444,0.111111,0.194444,0.0,1.0
46.0,1.0,0.434783,0.304348,0.108696,0.173913,0.0,1.0
53.0,1.0,0.433962,0.283019,0.09434,0.169811,0.0,1.0
60.0,1.0,0.516667,0.266667,0.083333,0.166667,0.0,1.0
67.0,1.0,0.492537,0.253731,0.074627,0.164179,0.0,1.0
74.0,1.0,0.554054,0.243243,0.067568,0.162162,0.0,1.0
81.0,1.0,0.567901,0.234568,0.061728,0.160494,0.0,1.0
88.0,1.0,0.568182,0.227273,0.056818,0.159091,0.0,1.0
95.0,1.0,0.578947,0.221053,0.052632,0.157895,0.0,1.0
102.0,1.0,0.578431,0.215686,0.04902,0.156863,0.0,1.0
109.0,1.0,0.587156,0.211009,0.045872,0.155963,0.0,1.0
33.0,2.0,0.272727,0.393939,0.121212,0.212121,0.0,1.0
36.0,2.0,0.25,0.444444,0.111111,0.194444,0.0,1.0
46.0,1.0,0.434783,0.304348,0.108696,0.173913,0.0,1.0
53.0,1.0,0.471698,0.283019,0.09434,0.169811,0.0,1.0
60.0,1.0,0.5,0.266667,0.083333,0.166667,0.0,1.0
67.0,1.0,0.507463,0.253731,0.074627,0.164179,0.0,1.0
74.0,1.0,0.527027,0.243243,0.067568,0.162162,0.0,1.0
81.0,1.0,0.580247,0.234568,0.061728,0.160494,0.0,1.0
88.0,1.0,0.568182,0.227273,0.056818,0.159091,0.0,1.0
95.0,1.0,0.578947,0.221053,0.052632,0.157895,0.0,1.0
102.0,1.0,0.578431,0.215686,0.04902,0.156863,0.0,1.0
109.0,1.0,0.605505,0.211009,0.045872,0.155963,0.0,1.0
39.0,2.0,0.25641,0.435897,0.102564,0.230769,0.0,1.0
42.0,2.0,0.166667,0.47619,0.095238,0.214286,0.0,1.0
52.0,1.0,0.423077,0.346154,0.096154,0.192308,0.0,1.0
59.0,1.0,0.389831,0.322034,0.084746,0.186441,0.0,1.0
66.0,1.0,0.469697,0.30303,0.075758,0.181818,0.0,1.0
73.0,1.0,0.493151,0.287671,0.068493,0.178082,0.0,1.0
80.0,1.0,0.525,0.275,0.0625,0.175,0.0,1.0
87.0,1.0,0.517241,0.264368,0.057471,0.172414,0.0,1.0
94.0,1.0,0.521277,0.255319,0.053191,0.170213,0.0,1.0
101.0,1.0,0.544554,0.247525,0.049505,0.168317,0.0,1.0
108.0,1.0,0.555556,0.240741,0.046296,0.166667,0.0,1.0
115.0,1.0,0.556522,0.234783,0.043478,0.165217,0.0,1.0
36.0,2.0,0.222222,0.416667,0.111111,0.222222,0.0,1.0
39.0,2.0,0.282051,0.461538,0.102564,0.205128,0.0,1.0
49.0,1.0,0.408163,0.326531,0.102041,0.183673,0.0,1.0
56.0,1.0,0.428571,0.303571,0.089286,0.178571,0.0,1.0
63.0,1.0,0.507937,0.285714,0.079365,0.174603,0.0,1.0
70.0,1.0,0.514286,0.271429,0.071429,0.171429,0.0,1.0
77.0,1.0,0.506494,0.25974,0.064935,0.168831,0.0,1.0
84.0,1.0,0.535714,0.25,0.059524,0.166667,0.0,1.0
91.0,1.0,0.549451,0.241758,0.054945,0.164835,0.0,1.0
98.0,1.0,0.540816,0.234694,0.05102,0.163265,0.0,1.0
105.0,1.0,0.561905,0.228571,0.047619,0.161905,0.0,1.0
112.0,1.0,0.571429,0.223214,0.044643,0.160714,0.0,1.0
39.0,2.0,0.282051,0.435897,0.102564,0.230769,0.0,1.0
42.0,2.0,0.214286,0.47619,0.095238,0.214286,0.0,1.0
52.0,1.0,0.384615,0.346154,0.096154,0.192308,0.0,1.0
59.0,1.0,0.423729,0.322034,0.084746,0.186441,0.0,1.0
66.0,1.0,0.439394,0.30303,0.075758,0.181818,0.0,1.0
73.0,1.0,0.479452,0.287671,0.068493,0.178082,0.0,1.0
80.0,1.0,0.4875,0.275,0.0625,0.175,0.0,1.0
87.0,1.0,0.505747,0.264368,0.057471,0.172414,0.0,1.0
94.0,1.0,0.542553,0.255319,0.053191,0.170213,0.0,1.0
101.0,1.0,0.564356,0.247525,0.049505,0.168317,0.0,1.0
108.0,1.0,0.555556,0.240741,0.046296,0.166667,0.0,1.0
115.0,1.0,0.565217,0.234783,0.043478,0.165217,0.0,1.0
106.0,2.0,0.075472,0.622642,0.037736,0.122642,0.0,1.0
106.0,2.0,0.075472,0.622642,0.037736,0.122642,0.0,1.0
106.0,2.0,0.075472,0.622642,0.037736,0.122642,0.0,1.0
80.0,1.0,0.05,0.6125,0.025,0.1,0.0,1.0
80.0,1.0,0.05,0.6125,0.025,0.1,0.0,1.0
80.0,1.0,0.05,0.6125,0.025,0.1,0.0,1.0
89.0,1.0,0.067416,0.573034,0.033708,0.123596,0.0,1.0
89.0,1.0,0.067416,0.573034,0.033708,0.123596,0.0,1.0
89.0,1.0,0.044944,0.573034,0.033708,0.123596,0.0,1.0
118.0,2.0,0.118644,0.559322,0.033898,0.144068,0.0,1.0
118.0,2.0,0.101695,0.559322,0.033898,0.144068,0.0,1.0
118.0,2.0,0.101695,0.559322,0.033898,0.144068,0.0,1.0
112.0,2.0,0.089286,0.553571,0.035714,0.133929,0.0,1.0
112.0,2.0,0.125,0.553571,0.035714,0.133929,0.0,1.0
112.0,2.0,0.125,0.553571,0.035714,0.133929,0.0,1.0
110.0,2.0,0.072727,0.6,0.036364,0.154545,0.0,1.0
110.0,2.0,0.072727,0.6,0.036364,0.154545,0.0,1.0
110.0,2.0,0.072727,0.6,0.036364,0.154545,0.0,1.0
195.0,1.0,0.312821,0.446154,0.05641,0.133333,0.0,1.0
195.0,1.0,0.312821,0.446154,0.05641,0.133333,0.0,1.0
195.0,1.0,0.312821,0.446154,0.05641,0.133333,0.0,1.0
324.0,5.0,0.29321,0.472222,0.040123,0.145062,0.0,1.0
298.0,4.0,0.305369,0.456376,0.036913,0.14094,0.0,1.0
307.0,4.0,0.299674,0.449511,0.039088,0.14658,0.0,1.0
336.0,5.0,0.294643,0.455357,0.03869,0.151786,0.0,1.0
330.0,5.0,0.306061,0.451515,0.039394,0.148485,0.0,1.0
328.0,5.0,0.289634,0.466463,0.039634,0.155488,0.0,1.0
409.0,2.0,0.242054,0.511002,0.03423,0.190709,0.0,1.0
383.0,1.0,0.248042,0.501305,0.031332,0.190601,0.0,1.0
392.0,1.0,0.247449,0.494898,0.033163,0.193878,0.0,1.0
421.0,2.0,0.239905,0.496437,0.033254,0.194774,0.0,1.0
415.0,2.0,0.243373,0.493976,0.033735,0.192771,0.0,1.0
413.0,2.0,0.239709,0.506053,0.033898,0.198547,0.0,1.0
390.0,2.0,0.253846,0.523077,0.038462,0.174359,0.0,1.0
364.0,1.0,0.260989,0.513736,0.035714,0.173077,0.0,1.0
373.0,1.0,0.257373,0.506702,0.037534,0.176944,0.0,1.0
402.0,2.0,0.266169,0.507463,0.037313,0.179104,0.0,1.0
396.0,2.0,0.260101,0.505051,0.037879,0.176768,0.0,1.0
394.0,2.0,0.251269,0.517766,0.038071,0.182741,0.0,1.0
480.0,2.0,0.270833,0.49375,0.035417,0.189583,0.0,1.0
454.0,1.0,0.277533,0.484581,0.03304,0.189427,0.0,1.0
463.0,1.0,0.274298,0.479482,0.034557,0.192225,0.0,1.0
492.0,2.0,0.272358,0.481707,0.034553,0.193089,0.0,1.0
486.0,2.0,0.27572,0.479424,0.034979,0.191358,0.0,1.0
484.0,2.0,0.268595,0.489669,0.035124,0.196281,0.0,1.0
280.0,3.0,0.314286,0.439286,0.032143,0.142857,0.0,1.0
153.0,0.0,0.163399,0.542484,0.013072,0.137255,0.0,1.0
348.0,0.0,0.241379,0.494253,0.025862,0.198276,0.0,1.0
328.0,0.0,0.27439,0.493902,0.027439,0.17378,0.0,1.0
92.0,1.0,0.152174,0.5,0.01087,0.130435,0.0,1.0
89.0,1.0,0.157303,0.494382,0.011236,0.123596,0.0,1.0
95.0,1.0,0.147368,0.505263,0.010526,0.136842,0.0,1.0
92.0,1.0,0.152174,0.5,0.01087,0.130435,0.0,1.0
95.0,1.0,0.147368,0.505263,0.010526,0.136842,0.0,1.0
101.0,1.0,0.148515,0.514851,0.019802,0.148515,0.0,1.0
98.0,1.0,0.153061,0.510204,0.020408,0.142857,0.0,1.0
104.0,1.0,0.144231,0.519231,0.019231,0.153846,0.0,1.0
101.0,1.0,0.148515,0.514851,0.019802,0.148515,0.0,1.0
104.0,1.0,0.144231,0.519231,0.019231,0.153846,0.0,1.0
188.0,0.0,0.297872,0.430851,0.015957,0.154255,0.0,1.0
185.0,0.0,0.302703,0.427027,0.016216,0.151351,0.0,1.0
191.0,0.0,0.293194,0.434555,0.015707,0.157068,0.0,1.0
188.0,0.0,0.297872,0.430851,0.015957,0.154255,0.0,1.0
191.0,0.0,0.293194,0.434555,0.015707,0.157068,0.0,1.0
107.0,3.0,0.11215,0.579439,0.037383,0.130841,0.0,1.0
81.0,2.0,0.098765,0.555556,0.024691,0.111111,0.0,1.0
90.0,2.0,0.111111,0.522222,0.033333,0.133333,0.0,1.0
119.0,3.0,0.10084,0.521008,0.033613,0.151261,0.0,1.0
113.0,3.0,0.141593,0.513274,0.035398,0.141593,0.0,1.0
111.0,3.0,0.108108,0.558559,0.036036,0.162162,0.0,1.0
146.0,3.0,0.171233,0.554795,0.047945,0.136986,0.0,1.0
120.0,2.0,0.175,0.533333,0.041667,0.125,0.0,1.0
129.0,2.0,0.178295,0.511628,0.046512,0.139535,0.0,1.0
158.0,3.0,0.196203,0.512658,0.044304,0.151899,0.0,1.0
152.0,3.0,0.190789,0.506579,0.046053,0.144737,0.0,1.0
150.0,3.0,0.166667,0.54,0.046667,0.16,0.0,1.0
122.0,2.0,0.147541,0.557377,0.040984,0.139344,0.0,1.0
96.0,1.0,0.145833,0.53125,0.03125,0.125,0.0,1.0
105.0,1.0,0.161905,0.504762,0.038095,0.142857,0.0,1.0
134.0,2.0,0.19403,0.507463,0.037313,0.156716,0.0,1.0
128.0,2.0,0.171875,0.5,0.039062,0.148438,0.0,1.0
126.0,2.0,0.142857,0.539683,0.039683,0.166667,0.0,1.0
200.0,2.0,0.245,0.495,0.02,0.15,0.0,1.0
174.0,1.0,0.258621,0.471264,0.011494,0.143678,0.0,1.0
183.0,1.0,0.256831,0.459016,0.016393,0.153005,0.0,1.0
212.0,2.0,0.259434,0.466981,0.018868,0.160377,0.0,1.0
206.0,2.0,0.257282,0.461165,0.019417,0.15534,0.0,1.0
204.0,2.0,0.240196,0.485294,0.019608,0.166667,0.0,1.0
89.0,2.0,0.089888,0.52809,0.044944,0.134831,0.0,1.0
92.0,2.0,0.086957,0.543478,0.043478,0.130435,0.0,1.0
102.0,1.0,0.205882,0.470588,0.04902,0.127451,0.0,1.0
109.0,1.0,0.220183,0.449541,0.045872,0.12844,0.0,1.0
116.0,1.0,0.241379,0.431034,0.043103,0.12931,0.0,1.0
123.0,1.0,0.284553,0.414634,0.04065,0.130081,0.0,1.0
130.0,1.0,0.3,0.4,0.038462,0.130769,0.0,1.0
137.0,1.0,0.321168,0.386861,0.036496,0.131387,0.0,1.0
144.0,1.0,0.347222,0.375,0.034722,0.131944,0.0,1.0
151.0,1.0,0.364238,0.364238,0.033113,0.13245,0.0,1.0
158.0,1.0,0.386076,0.35443,0.031646,0.132911,0.0,1.0
165.0,1.0,0.4,0.345455,0.030303,0.133333,0.0,1.0
86.0,2.0,0.127907,0.523256,0.046512,0.127907,0.0,1.0
89.0,2.0,0.11236,0.539326,0.044944,0.123596,0.0,1.0
99.0,1.0,0.191919,0.464646,0.050505,0.121212,0.0,1.0
106.0,1.0,0.245283,0.443396,0.04717,0.122642,0.0,1.0
113.0,1.0,0.265487,0.424779,0.044248,0.123894,0.0,1.0
120.0,1.0,0.291667,0.408333,0.041667,0.125,0.0,1.0
127.0,1.0,0.314961,0.393701,0.03937,0.125984,0.0,1.0
134.0,1.0,0.343284,0.380597,0.037313,0.126866,0.0,1.0
141.0,1.0,0.347518,0.368794,0.035461,0.12766,0.0,1.0
148.0,1.0,0.378378,0.358108,0.033784,0.128378,0.0,1.0
155.0,1.0,0.393548,0.348387,0.032258,0.129032,0.0,1.0
162.0,1.0,0.401235,0.339506,0.030864,0.12963,0.0,1.0
86.0,2.0,0.081395,0.523256,0.046512,0.127907,0.0,1.0
89.0,2.0,0.101124,0.539326,0.044944,0.123596,0.0,1.0
99.0,1.0,0.20202,0.464646,0.050505,0.121212,0.0,1.0
106.0,1.0,0.216981,0.443396,0.04717,0.122642,0.0,1.0
113.0,1.0,0.265487,0.424779,0.044248,0.123894,0.0,1.0
120.0,1.0,0.291667,0.408333,0.041667,0.125,0.0,1.0
127.0,1.0,0.307087,0.393701,0.03937,0.125984,0.0,1.0
134.0,1.0,0.328358,0.380597,0.037313,0.126866,0.0,1.0
141.0,1.0,0.361702,0.368794,0.035461,0.12766,0.0,1.0
148.0,1.0,0.371622,0.358108,0.033784,0.128378,0.0,1.0
155.0,1.0,0.380645,0.348387,0.032258,0.129032,0.0,1.0
